created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Sun Jul 27 04:10:12 +0000 2014	493246951861665793	jdorfman|oscon	0	0	3326	492966653655674881	26	3326	Sat Jul 26 09:36:23 +0000 2014	0	RT @jdorfman: After returning home from @oscon I realized we need more #diversity &amp; #womenintech. We have the power to change this. #letsdo…
Sun Jul 27 03:13:52 +0000 2014	493232776309514241	natsamnic|njgudman	0	0	0	0	0	0	0	0	@natsamnic @njgudman Lol, that's a funny joke
Sat Jul 26 18:15:23 +0000 2014	493097261929205761	AmericanAir	0	0	0	0	0	0	0	0	The list of airlines I never want to fly again gets longer and longer. Add @AmericanAir to it for extremely rude service.
Sat Jul 26 17:25:00 +0000 2014	493084584754438144	0	0	0	0	0	0	0	0	0	Dear Portland, it's been awesome. I'm ready to return home though. Back to NYC!
Sat Jul 26 15:41:46 +0000 2014	493058603536756736	pyohio	0	1	0	0	0	0	0	0	So many @pyohio tweets! Wish I was there. Regional conferences FTW
Sat Jul 26 01:46:09 +0000 2014	492848312878243840	eadiest	0	0	0	0	0	0	0	0	@eadiest Oooh, change of plans, heading to Belmont St at 8. I can give you a more accurate location when I know it.
Sat Jul 26 01:30:58 +0000 2014	492844494123827200	eadiest	0	0	0	0	0	0	0	0	@eadiest Awesome. We're meeting at the beer fest around 8 if you want to join! We'll probably hit a bar after.
Sat Jul 26 01:15:16 +0000 2014	492840540371955713	0	0	0	0	0	0	0	0	0	Any #oscon attendees still in town? I'm meeting up with some people later for a drink - tweet at me for details.
Fri Jul 25 21:01:09 +0000 2014	492776591895052289	0	photo	1	0	0	0	0	0	http://t.co/gG9GZqwEwI	Real live nature! http://t.co/gG9GZqwEwI
Fri Jul 25 20:14:42 +0000 2014	492764900435828737	0	photo	1	0	0	0	0	0	http://t.co/cToRvyxjy8	Rose garden. http://t.co/cToRvyxjy8
Fri Jul 25 06:36:41 +0000 2014	492559042678517760	gallamine	0	0	0	0	0	0	0	0	@gallamine Definitely nice to meet you IRL too. Have fun in Portland and hopefully I'll see you at another conference!
Fri Jul 25 06:14:35 +0000 2014	492553478967791616	understandig	0	1	0	0	0	0	0	0	@understandig Um because you're a badass!
Fri Jul 25 06:13:55 +0000 2014	492553312328110081	understandig|sarah_guido	0	0	1	492523120754847745	2	1	Fri Jul 25 04:13:57 +0000 2014	0	RT @understandig: Also not sure what I did to make @sarah_guido like me so much, but I'll take it. :P
Fri Jul 25 03:56:32 +0000 2014	492518740508938241	understandig	0	0	2	492518672024338432	2	2	Fri Jul 25 03:56:16 +0000 2014	0	RT @understandig: Actually I really just want a minorities in Python conference. Doesn't need to be gender specific. Or maybe two different…
Fri Jul 25 03:56:24 +0000 2014	492518704714764288	alignedleft	0	1	0	0	0	0	0	0	@alignedleft Hah! Maybe next year, or at Pycon... #jokingbutnotreally
Fri Jul 25 03:18:36 +0000 2014	492509193090236416	alignedleft	0	0	0	0	0	0	0	0	@alignedleft Hahaha. Even I'm not that ambitious!
Fri Jul 25 03:16:52 +0000 2014	492508755754369024	alignedleft	0	0	0	0	0	0	0	0	@alignedleft All of the speakers were great!
Fri Jul 25 02:55:22 +0000 2014	492503346012360704	gallamine	photo	0	1	0	0	0	0	http://t.co/HVyYagVoCJ	Also hanging out with @gallamine http://t.co/HVyYagVoCJ
Fri Jul 25 02:44:10 +0000 2014	492500526563479553	understandig	photo	4	1	0	0	0	0	http://t.co/Eaff1LrAFN	Hanging out with @understandig http://t.co/Eaff1LrAFN
Fri Jul 25 02:43:07 +0000 2014	492500261332471811	understandig	0	0	23	492500233868148738	13	23	Fri Jul 25 02:43:00 +0000 2014	0	RT @understandig: I want a women in Python conference. Who wants to co-organize with me?
Fri Jul 25 01:52:55 +0000 2014	492487630278246400	gallamine|oceankidbilly	0	0	0	0	0	0	0	0	@gallamine @oceankidbilly Outside or inside? We're here.
Fri Jul 25 01:31:07 +0000 2014	492482141465219074	gallamine|oceankidbilly	0	0	0	0	0	0	0	0	@gallamine @oceankidbilly Hah! Nice. On my way with another Pythonista.
Fri Jul 25 01:18:57 +0000 2014	492479080395071488	oceankidbilly|gallamine	0	0	0	0	0	0	0	0	@oceankidbilly @gallamine Y'all still meeting at 6:30?
Thu Jul 24 22:33:16 +0000 2014	492437385012342786	njgudman|natsamnic	photo	1	0	0	0	0	0	http://t.co/wZKp7ogHwE	Hanging out with Portland hipsters @njgudman @natsamnic http://t.co/wZKp7ogHwE
Thu Jul 24 20:13:07 +0000 2014	492402116065906688	pjf	0	0	1	0	0	0	0	0	"If you have an established community and everyone is the same, they're not going to realize that bandaids only come in one color." @pjf
Thu Jul 24 20:02:20 +0000 2014	492399404100235265	pjf	0	0	5	0	0	0	0	0	.@pjf We need to examine local examples of institutional injustice, which is much harder than non-local #oscon
Thu Jul 24 19:22:33 +0000 2014	492389389134073858	trustrachel	0	1	0	0	0	0	0	0	@trustrachel Oh man, this. Especially at conferences.
Thu Jul 24 18:53:28 +0000 2014	492382071797456896	0	0	2	0	0	0	0	0	0	Final session: the state of crypto in Python. Also, hooray three Python talks in a row! #oscon
Thu Jul 24 18:12:32 +0000 2014	492371768598749184	ramalhoorg	photo	0	1	0	0	0	0	http://t.co/DWMWRvLfkl	Building descriptors with @ramalhoorg #oscon http://t.co/DWMWRvLfkl
Thu Jul 24 18:00:35 +0000 2014	492368762952110080	gallamine	0	0	0	0	0	0	0	0	@gallamine He's giving another one right now on descriptors!
Thu Jul 24 17:41:33 +0000 2014	492363973971308544	ramalhoorg	photo	2	2	0	0	0	0	http://t.co/aqvGRd9unt	Tips for writing idiomatic APIs @ramalhoorg #oscon http://t.co/aqvGRd9unt
Thu Jul 24 17:33:52 +0000 2014	492362039013031936	ramalhoorg	photo	0	0	0	0	0	0	http://t.co/KLUTkubwnQ	More awesome stuff, by @ramalhoorg #oscon http://t.co/KLUTkubwnQ
Thu Jul 24 17:29:00 +0000 2014	492360816578949120	0	0	0	0	0	0	0	0	0	I love getting into the nitty gritty details of how Python works. Need to learn more about this.
Thu Jul 24 17:24:28 +0000 2014	492359675539492864	0	photo	12	6	0	0	0	0	http://t.co/jX36OMeQIA	In a talk about idiomatic APIs with the Python data model. Super interesting. #oscon http://t.co/jX36OMeQIA
Thu Jul 24 05:39:21 +0000 2014	492182224133816320	PyLadies_pdx|oscon	0	0	4	492123518340198400	6	4	Thu Jul 24 01:46:04 +0000 2014	0	RT @PyLadies_pdx: Another great @oscon experience representing Pyladies — thanks to all who came by to say hello and to the conference orgs…
Wed Jul 23 23:16:59 +0000 2014	492085997920718848	0	0	0	0	0	0	0	0	0	If you missed the talk I just gave, I'm giving it AGAIN tonight at the Portland Data Science Meetup! http://t.co/q7A48H1ao5
Wed Jul 23 23:03:01 +0000 2014	492082485660893187	vgholkar	0	0	0	0	0	0	0	0	@vgholkar Glad you liked it!
Wed Jul 23 23:02:33 +0000 2014	492082366886604800	techieshark	0	0	0	0	0	0	0	0	@techieshark You're welcome! Glad you liked it!
Wed Jul 23 21:11:42 +0000 2014	492054473024360448	0	0	4	6	0	0	0	0	0	Slides for my #oscon talk today: http://t.co/IdzmpAU5mN
Wed Jul 23 20:55:31 +0000 2014	492050399486943232	alignedleft	0	0	0	0	0	0	0	0	@alignedleft Absolutely! I have a talk at 2:30, but I'll swing by the O'Reilly booth after.
Wed Jul 23 18:56:33 +0000 2014	492020458674348032	pkafei	0	0	4	492020355045679104	4	4	Wed Jul 23 18:56:08 +0000 2014	0	RT @pkafei: Portland needs a Flask users group.
Wed Jul 23 18:56:17 +0000 2014	492020392681172992	alignedleft	photo	4	3	0	0	0	0	http://t.co/DoEpHdn2hu	.@alignedleft advocating for diversity on teams, along with this chart #oscon http://t.co/DoEpHdn2hu
Wed Jul 23 18:40:37 +0000 2014	492016450232532992	alignedleft	photo	0	0	0	0	0	0	http://t.co/pKWyDvi7eU	Yep. This. @alignedleft #oscon http://t.co/pKWyDvi7eU
Wed Jul 23 18:38:46 +0000 2014	492015986065674240	alignedleft	photo	0	0	0	0	0	0	http://t.co/FMt2mmyDoi	From @alignedleft's slides. #oscon http://t.co/FMt2mmyDoi
Wed Jul 23 18:32:37 +0000 2014	492014435725094913	alignedleft	0	1	0	0	0	0	0	0	Time for @alignedleft's talk on open sourcing your data design process! #oscon
Wed Jul 23 03:26:08 +0000 2014	491786313348046848	jbarratt	0	0	0	0	0	0	0	0	@jbarratt Yessss IPython Notebook!
Wed Jul 23 03:25:57 +0000 2014	491786265352622080	jbarratt|sarah_guido	0	0	1	491786013048463361	1	1	Wed Jul 23 03:24:57 +0000 2014	0	RT @jbarratt: .@sarah_guido I'll be there! People might find my talk in the previous slot (http://t.co/ditwawFVs1) to be a good pairing.
Wed Jul 23 03:21:31 +0000 2014	491785152066899969	oscon	0	8	8	0	0	0	0	0	Hey #oscon! Come check out my talk tomorrow on data analysis in Python! http://t.co/Cfdbpp3dpe @oscon
Wed Jul 23 03:20:56 +0000 2014	491785005622755328	0	0	0	0	0	0	0	0	0	Oh my goodness, figure it out, Twitter app for iPhone.
Wed Jul 23 02:33:47 +0000 2014	491773136619438082	gallamine	0	0	0	0	0	0	0	0	@gallamine It went well! Somehow I got through everything I wanted and ended on time. How was your talk? Glad they're recording everything.
Wed Jul 23 02:28:30 +0000 2014	491771806874079233	gallamine	0	0	0	0	0	0	0	0	@gallamine Damn!! I meant to grab one but forgot.
Wed Jul 23 02:26:08 +0000 2014	491771212654477312	0	photo	2	0	0	0	0	0	http://t.co/nMwwS8KuWp	Starting to decorate my work laptop. http://t.co/nMwwS8KuWp
Wed Jul 23 00:35:29 +0000 2014	491743367655481344	mjfreshyfresh|sarah_guido|getLittleBird	0	0	4	491743278195539969	3	4	Wed Jul 23 00:35:08 +0000 2014	0	RT @mjfreshyfresh: Looking forward to @sarah_guido talking about Analyzing Data with Python 7/23 @getLittleBird http://t.co/DY3TgneT1E
Tue Jul 22 21:36:11 +0000 2014	491698244649361409	0	0	2	1	0	0	0	0	0	Graph Theory time! #oscon
Tue Jul 22 21:12:58 +0000 2014	491692403934232578	understandig	0	0	0	0	0	0	0	0	@understandig Big sigh.
Tue Jul 22 21:09:43 +0000 2014	491691583310270464	understandig	0	0	0	0	0	0	0	0	@understandig Especially during a talk like this!
Tue Jul 22 21:08:45 +0000 2014	491691341919707136	understandig	0	0	0	0	0	0	0	0	@understandig This. Ugghhhh.
Tue Jul 22 20:32:29 +0000 2014	491682212140425216	funkatron|PyTennessee	0	3	1	0	0	0	0	0	About to listen to @funkatron's talk on open sourcing mental illness. Saw this talk at @PyTennessee and it was FANTASTIC. #oscon
Tue Jul 22 18:58:30 +0000 2014	491658561097699328	understandig	0	0	1	491658429954392064	2	1	Tue Jul 22 18:57:58 +0000 2014	0	RT @understandig: I love tech conferences because everyone is so unabashedly nerdy.
Tue Jul 22 18:45:29 +0000 2014	491655286281621504	lornajane	0	5	7	0	0	0	0	0	"If you try and get an error, and then try something else and get a different error, that's progress!" @lornajane on debugging #oscon
Tue Jul 22 18:37:40 +0000 2014	491653320071589888	lornajane	photo	0	0	0	0	0	0	http://t.co/vcx7P2w3E9	Nifty cURL cheat sheet @lornajane #oscon http://t.co/vcx7P2w3E9
Tue Jul 22 18:34:33 +0000 2014	491652535996805120	lornajane	0	1	0	0	0	0	0	0	Denial: the first stage of debugging. @lornajane #oscon
Tue Jul 22 18:24:44 +0000 2014	491650063110656000	lornajane	0	0	0	0	0	0	0	0	Next up: @lornajane on debugging HTTP #oscon
Tue Jul 22 17:36:21 +0000 2014	491637890242199552	emmajanehw	0	0	0	0	0	0	0	0	First talk of the day at #oscon: Git for Grown-ups by @emmajanehw
Tue Jul 22 17:14:09 +0000 2014	491632300237406209	dirn	0	0	0	0	0	0	0	0	@dirn Should've come to oscon!
Tue Jul 22 17:06:38 +0000 2014	491630409608753152	dirn	0	0	0	0	0	0	0	0	@dirn Not if I eat it first...
Tue Jul 22 16:44:27 +0000 2014	491624829565407232	0	photo	3	0	0	0	0	0	http://t.co/bgeKzIzGhb	Like I said, #oscon speaker lounge is bosssss http://t.co/bgeKzIzGhb
Tue Jul 22 13:27:54 +0000 2014	491575362539646976	moh	0	0	0	0	0	0	0	0	@moh You're welcome! Thanks for attending!
Tue Jul 22 13:26:37 +0000 2014	491575043122413568	smuckwell	0	0	0	0	0	0	0	0	@smuckwell You're welcome! Glad you enjoyed it!
Tue Jul 22 02:43:17 +0000 2014	491413142883147777	oscon|pkafei	photo	2	1	0	0	0	0	http://t.co/cUlDJP81c4	Chillin at @oscon with @pkafei! http://t.co/cUlDJP81c4
Tue Jul 22 02:43:17 +0000 2014	491413142883147777	oscon|pkafei	photo	2	1	0	0	0	0	http://t.co/cUlDJP81c4	Chillin at @oscon with @pkafei! http://t.co/cUlDJP81c4
Tue Jul 22 01:35:37 +0000 2014	491396113564319744	oscon	photo	0	0	0	0	0	0	http://t.co/p42q55v9RM	.@oscon Elements Party http://t.co/p42q55v9RM
Tue Jul 22 00:08:18 +0000 2014	491374136346689536	oscon	0	1	0	0	0	0	0	0	Thanks to everyone who attended my @oscon tutorial! I had a lot of fun and even learned a few things myself along the way. #oscon
Mon Jul 21 20:26:42 +0000 2014	491318371141431296	0	photo	3	1	0	0	0	0	http://t.co/pnjcIbYTpd	Just about time! #oscon http://t.co/pnjcIbYTpd
Mon Jul 21 19:19:41 +0000 2014	491301505866420224	0	0	0	0	0	0	0	0	0	T-minus 1 hour until tutorial time! #oscon
Mon Jul 21 05:01:50 +0000 2014	491085618722930688	0	0	0	0	0	0	0	0	0	Pacific time is messing with me. The clock says 10, but my brain says 1. Didn't think 3 hours would make such a difference!
Sun Jul 20 18:03:54 +0000 2014	490920045585764353	instantmatthew|oscon	0	0	0	0	0	0	0	0	@instantmatthew @oscon Absolutely! Definitely makes presenting much more fun.
Sun Jul 20 17:31:50 +0000 2014	490911976919269376	0	0	9	3	0	0	0	0	0	I am unreasonably excited to talk about Pandas and scikit-learn in my tutorial tomorrow. #oscon
Sun Jul 20 16:23:34 +0000 2014	490894795787612160	olgamirth|oscon	0	0	0	0	0	0	0	0	@olgamirth @oscon This is very true. How could I forget about conference swag?
Sun Jul 20 15:58:32 +0000 2014	490888498203746304	0	0	2	1	0	0	0	0	0	Oh yeah, if you're following me and don't care about #oscon, you may want to mute that hashtag for a few days. This is your only warning!
Sun Jul 20 15:51:42 +0000 2014	490886775875723264	0	0	0	1	0	0	0	0	0	#oscon speaker lounge is bosssss
Sun Jul 20 05:05:51 +0000 2014	490724242397601792	0	0	1	0	0	0	0	0	0	Oh boy. I only packed four shirts for a week-long trip. That's what happens when you pack at 6 am, kids! #goodexcusetogoshopping
Sat Jul 19 22:18:39 +0000 2014	490621766658572288	PyLadies_pdx|sarah_guido	0	0	4	490619181310545920	2	4	Sat Jul 19 22:08:22 +0000 2014	0	RT @PyLadies_pdx: And, for those who can’t make oscon this year, check out @sarah_guido give her talk presented by PDX Data Science Grp htt…
Sat Jul 19 14:21:13 +0000 2014	490501619725783040	0	photo	2	0	0	0	0	0	http://t.co/x4mQf7kOE5	Delayed flight == awesome breakfast. http://t.co/x4mQf7kOE5
Sat Jul 19 12:14:19 +0000 2014	490469682055372801	_bwmaker	0	1	0	0	0	0	0	0	@_bwmaker I'm super excited! You'll have to go next year.
Sat Jul 19 12:13:43 +0000 2014	490469533438595073	0	0	0	0	0	0	0	0	0	Hmm...the delay on my first flight is going to make me miss my connecting flight. Let's see if I make it to Portland.
Sat Jul 19 11:09:14 +0000 2014	490453304506208257	0	0	4	0	0	0	0	0	0	Flying to Portland today for OSCON!
Fri Jul 18 19:39:03 +0000 2014	490219213932335104	reonomy	photo	1	0	0	0	0	0	http://t.co/2oYgVSDztx	.@reonomy swag! http://t.co/2oYgVSDztx
Fri Jul 18 19:14:14 +0000 2014	490212969217683456	pkafei|sarah_guido	0	0	3	490210115450970112	1	3	Fri Jul 18 19:02:53 +0000 2014	0	RT @pkafei: Join the Portland Data Science Group to hear @sarah_guido talk on using Python for data analysis http://t.co/VuBu8WydqG
Thu Jul 17 03:32:08 +0000 2014	489613493964771328	pkafei	0	4	4	0	0	0	0	0	I'm giving my OSCON talk at the Portland Data Science Group meetup next week, hosted by the awesome @pkafei! http://t.co/q7A48H1ao5
Thu Jul 17 01:40:06 +0000 2014	489585302818660353	ogrisel	0	2	4	0	0	0	0	0	HOLY CRAP that's awesome! RT @ogrisel: pandas 0.15 will feature native support for Categorical variables: http://t.co/uoDIxjf9KD #pydata
Wed Jul 16 18:57:12 +0000 2014	489483907344396289	trustrachel	0	0	0	0	0	0	0	0	@trustrachel Noooo! It took me a long time but now I &lt;3 stats.
Wed Jul 16 04:37:46 +0000 2014	489267625889779712	hsjuju2	0	2	1	0	0	0	0	0	@hsjuju2 All of your tweets are pure gold.
Wed Jul 16 04:33:51 +0000 2014	489266636738686977	mauramaura|berkmancenter	0	0	2	489251554202226688	1	2	Wed Jul 16 03:33:55 +0000 2014	0	RT @mauramaura: One of the projects I worked on at @berkmancenter last year has launched - info &amp; analysis on int'l web censorship: http://…
Tue Jul 15 11:54:31 +0000 2014	489015150091841537	ramirogoncalez	0	0	0	0	0	0	0	0	@ramirogoncalez If your company is interested in sponsoring, I can put you in touch with the sponsorship committee!
Tue Jul 15 04:40:56 +0000 2014	488906033562009600	kickme444	0	0	0	0	0	0	0	0	@kickme444 Done, thanks for the interest!
Tue Jul 15 03:40:15 +0000 2014	488890762684141568	PyGotham	0	4	24	0	0	0	0	0	Twitter friends, we're having an awesome conference in August called @PyGotham. We reeeally need more sponsors though. Help us out?
Tue Jul 15 01:34:38 +0000 2014	488859147547328513	amygdalama	0	0	3	488857095463137280	3	3	Tue Jul 15 01:26:28 +0000 2014	0	RT @amygdalama: halp! what are your favorite python wats?
Tue Jul 15 00:34:09 +0000 2014	488843928326533120	PyGotham|brandon_rhodes	0	0	6	488843708398198784	7	6	Tue Jul 15 00:33:17 +0000 2014	0	RT @PyGotham: We're excited to announce our second keynote speaker, @brandon_rhodes!
Sat Jul 12 17:21:06 +0000 2014	488010170849439744	jessejiryudavis	0	1	0	0	0	0	0	0	@jessejiryudavis Thanks! Definitely going to have it in the future. So much interest in these tools!
Sat Jul 12 17:20:12 +0000 2014	488009945099423744	0	0	1	0	0	0	0	0	0	Ugghhh Meetup. Why do you take so long to actually send group messages?
Thu Jul 10 02:05:59 +0000 2014	487055100049780737	0	0	4	0	0	0	0	0	0	So many beer recommendations for Portland. I already know I'm going to like it!
Thu Jul 10 00:36:04 +0000 2014	487032471867768834	pyohio	0	0	0	0	0	0	0	0	@pyohio Ahh I am so sad I'm missing PyOhio.  It's definitely on my list for next year!
Thu Jul 10 00:18:50 +0000 2014	487028133694935040	0	0	2	4	0	0	0	0	0	Alright folks, other than Voodoo Donuts, Rogue Brewery, and Powell's, where else do I need to go when I'm in Portland for #oscon?
Wed Jul 09 21:44:59 +0000 2014	486989416737419264	gallamine	0	0	0	0	0	0	0	0	@gallamine OH MY GOD.
Wed Jul 09 18:41:24 +0000 2014	486943217619726336	watty62|OReillyWebcasts	0	0	0	0	0	0	0	0	@watty62 I believe all O'Reilly webcasts are recorded. Cc @OReillyWebcasts
Wed Jul 09 18:11:29 +0000 2014	486935688823050241	MarcusBarnes	0	0	0	0	0	0	0	0	@MarcusBarnes You're welcome! Thanks for attending the webcast!
Wed Jul 09 18:11:08 +0000 2014	486935597802475521	gallamine	0	0	0	0	0	0	0	0	@gallamine Thanks for listening! If you find any, let me know.
Wed Jul 09 18:10:31 +0000 2014	486935444186087424	kika733	0	0	0	0	0	0	0	0	@kika733 You're welcome! Thanks for attending!
Wed Jul 09 18:10:06 +0000 2014	486935338716127232	meli_lewis|sarah_guido	0	0	7	486925284789075968	5	7	Wed Jul 09 17:30:09 +0000 2014	0	RT @meli_lewis: People in #OSCON speaker @sarah_guido's webcast: ICYMI, book on natural language processing w/Python is free online: http:/…
Wed Jul 09 18:09:48 +0000 2014	486935265286451200	meli_lewis	0	0	0	0	0	0	0	0	@meli_lewis Glad you liked it!
Wed Jul 09 18:09:35 +0000 2014	486935211439972353	MaxeyWen|OReillyWebcasts	0	0	0	0	0	0	0	0	@MaxeyWen @OReillyWebcasts Thanks for watching!
Wed Jul 09 15:25:14 +0000 2014	486893848170229761	0	0	6	5	0	0	0	0	0	Want to see a bunch of things you can do with data in Python? Check it out: http://t.co/AwlMkkKlVw
Wed Jul 09 04:37:12 +0000 2014	486730766374543362	opensourceway	0	0	10	486686929929265154	3	10	Wed Jul 09 01:43:00 +0000 2014	0	RT @opensourceway: We're giving away free tickets to #OSCON: http://t.co/n48loJLlUE
Wed Jul 09 04:30:03 +0000 2014	486728967949279232	trustrachel	0	1	0	0	0	0	0	0	@trustrachel I love it!!
Wed Jul 09 00:03:49 +0000 2014	486661965649948673	skfroi	0	1	0	0	0	0	0	0	@skfroi Depends on how hard it is to fall asleep at night!
Tue Jul 08 23:41:47 +0000 2014	486656421841235968	oscon	0	3	2	0	0	0	0	0	In other news, if you can't make it to @oscon, check out my webcast tomorrow! http://t.co/AwlMkkKlVw
Tue Jul 08 23:40:47 +0000 2014	486656170661142528	0	0	0	0	0	0	0	0	0	Okay...less caffeine would be a good idea.
Mon Jul 07 16:20:01 +0000 2014	486182860034830338	0	0	0	0	0	0	0	0	0	That's 10 am PT!
Mon Jul 07 16:19:32 +0000 2014	486182739029155842	OReillyMedia|sarah_guido	0	0	6	486174905701244929	6	6	Mon Jul 07 15:48:24 +0000 2014	0	RT @OReillyMedia: Free Webcast: Analyzing Data with Python Presented by: @sarah_guido Jul9 10AM http://t.co/cMn4KadhtZ
Mon Jul 07 04:59:49 +0000 2014	486011684612358144	A2PyLadies|GDIAnnArbor	0	0	5	485993062041387008	1	5	Mon Jul 07 03:45:49 +0000 2014	0	RT @A2PyLadies: Come join us for a Co-Code and Coffee with @GDIAnnArbor on Sunday July 20th 1pm @ Expresso Royale! http://t.co/jv9FMtvxou
Sun Jul 06 18:39:53 +0000 2014	485855671041028096	kscottz|zingermans	0	0	2	485854125158965248	1	2	Sun Jul 06 18:33:44 +0000 2014	0	RT @kscottz: Awesome NYT article on Ann Arbor's @zingermans keeping business small, open and cooperative. http://t.co/szPjfQ55ld
Wed Jul 02 05:08:53 +0000 2014	484202025576845312	0	0	1	0	0	0	0	0	0	Do you ever wish you could skip sleep and just get everything done? That’s going to be now until PyGotham is over. #workhardplayharder
Wed Jul 02 05:04:26 +0000 2014	484200906121302016	oscon|nycpython	0	0	2	0	0	0	0	0	Giving my @oscon tutorial at an @nycpython meetup on the 12th. (There’s a waitlist, going to try to find more space.) http://t.co/A55943w73p
Wed Jul 02 02:01:59 +0000 2014	484154990752063488	PyGotham|hmason	0	0	21	484154912264032256	26	21	Wed Jul 02 02:01:40 +0000 2014	0	RT @PyGotham: We're excited to announce our first keynote speaker, @hmason!
Tue Jul 01 22:49:52 +0000 2014	484106642355523585	jamiekilstein	0	0	70	484105305890897920	88	70	Tue Jul 01 22:44:33 +0000 2014	0	RT @jamiekilstein: Tim Howard should still be allowed to move forward.
Tue Jul 01 20:07:39 +0000 2014	484065820859854848	nycpython	0	0	0	0	0	0	0	0	@nycpython Yeah yeah!
Tue Jul 01 18:06:51 +0000 2014	484035417306824705	reonomy	photo	0	0	0	0	0	0	http://t.co/S9xdlF7LHa	New @reonomy HQ #holyshiiiiiiit http://t.co/S9xdlF7LHa
Tue Jul 01 17:10:32 +0000 2014	484021245847949312	gallamine|oscon	0	0	0	0	0	0	0	0	@gallamine @oscon Haha. 5 pm is late! I'm glad mine are earlier.
Tue Jul 01 16:22:43 +0000 2014	484009211508973568	gallamine|oscon	0	0	0	0	0	0	0	0	@gallamine @oscon +1 That sounds awesome!
Tue Jul 01 04:31:49 +0000 2014	483830307888443395	vmbrasseur	0	0	0	0	0	0	0	0	@vmbrasseur I will! I'm speaking twice as well. Your tech management talk looks interesting, though sadly it's at the same time as mine!
Tue Jul 01 03:54:44 +0000 2014	483820975432015873	oscon	0	2	2	0	0	0	0	0	Who's going to @oscon in a few weeks? I've never been to Portland before. I'm excited!
Tue Jul 01 03:51:46 +0000 2014	483820229932249088	0	0	1	0	0	0	0	0	0	Just listen to this, with headphones and the volume way up. You'll thank me. http://t.co/ourrrZcaWU
Tue Jul 01 03:48:01 +0000 2014	483819287686041600	0	0	1	0	0	0	0	0	0	Writing about machine learning while listening to dubstep. #recipeforsuccess
Mon Jun 30 15:22:20 +0000 2014	483631629949468672	0	0	3	0	0	0	0	0	0	Words cannot express my absolute rage. #SCOTUS #HobbyLobby #fuckthisshit
Sun Jun 29 21:46:54 +0000 2014	483366022372536321	CitizenRadio	0	3	4	0	0	0	0	0	I love @CitizenRadio and I'm proud to be a supporter. If you want to support independent media, consider donating: http://t.co/iVRmDXF8Vg
Fri Jun 27 18:11:30 +0000 2014	482587039716491264	rmillerwebster|PyGotham|celiala|NYCPyLadies	0	1	0	0	0	0	0	0	@rmillerwebster @PyGotham @celiala @NYCPyLadies Already did! :)
Fri Jun 27 14:33:09 +0000 2014	482532088110137344	DanielleSucher|sarah_guido|DBNess|cczona|PyGotham|amygdalama|akaptur	0	0	1	482525277419884544	2	1	Fri Jun 27 14:06:05 +0000 2014	0	RT @DanielleSucher: @sarah_guido @DBNess @cczona @PyGotham OH HEY @amygdalama @akaptur
Fri Jun 27 14:05:42 +0000 2014	482525179072233472	PyGotham	0	0	6	482525074512416768	0	6	Fri Jun 27 14:05:17 +0000 2014	0	RT @PyGotham: Today is the LAST DAY our CFP is open! http://t.co/ilAJLAREQx
Fri Jun 27 02:58:09 +0000 2014	482357186912194560	GweedMonster	photo	1	0	0	0	0	0	http://t.co/L7PZpwDC8H	Hanging out with @GweedMonster! http://t.co/L7PZpwDC8H
Wed Jun 25 19:24:35 +0000 2014	481880652091236353	Senad170	0	0	0	0	0	0	0	0	@Senad170 Excellent!
Wed Jun 25 16:41:29 +0000 2014	481839607043342336	0	0	0	0	0	0	0	0	0	Willing to help brainstorm/draft proposals too!
Wed Jun 25 16:40:40 +0000 2014	481839401413390336	PyGotham|nycpython	0	0	6	481829508052713472	0	6	Wed Jun 25 16:01:21 +0000 2014	0	RT @PyGotham: CFP closes Friday!! There's another @nycpython brainstorming hangout tonight. http://t.co/vbwWgpgPMK
Wed Jun 25 02:39:07 +0000 2014	481627619750707200	Senad170	0	0	0	0	0	0	0	0	@Senad170 Hey, a 3-4 sentence description of your talk is sufficient!
Wed Jun 25 00:44:28 +0000 2014	481598768127557632	cczona|PyGotham	0	1	22	0	0	0	0	0	Inspiration from @cczona--who knows women Pythonistas in NYC? I'm looking for women interested in submitting proposals to @pygotham
Tue Jun 24 20:19:47 +0000 2014	481532156226052096	NYCPyLadies|PyGotham	0	0	9	481531863861698562	0	9	Tue Jun 24 20:18:37 +0000 2014	0	RT @NYCPyLadies: submit a talk to @PyGotham! We'll help you brainstorm from the comfort of your own home. Google hangout tonight: http://t.…
Tue Jun 24 20:10:19 +0000 2014	481529776633839616	hsjuju2	0	2	0	0	0	0	0	0	@hsjuju2 (We're gonna have a strict no mansplainy questions policy.)
Tue Jun 24 20:09:23 +0000 2014	481529540406411264	hsjuju2	0	1	0	0	0	0	0	0	@hsjuju2 Want to come hangout in NYC in August? We're having a conference and you're a kickass speaker! http://t.co/FxbAVXzGfJ
Tue Jun 24 19:02:48 +0000 2014	481512783994159104	reonomy	photo	1	0	0	0	0	0	http://t.co/Ca4jG28OHx	A bit of light reading for work. @reonomy http://t.co/Ca4jG28OHx
Tue Jun 24 15:04:20 +0000 2014	481452770470682624	mauramaura	0	0	0	0	0	0	0	0	@mauramaura Yeah I saw. :( That keeps happening to places. Like wd~50, among others.
