created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Sun Dec 14 01:33:21 +0000 2014	543941781176741889	nycpython|PaulLogston	photo	0	4	543873997335965697	2	4	Sat Dec 13 21:04:00 +0000 2014	http://t.co/JtRRysznyo	RT @nycpython: @PaulLogston was a hit at #hourofcode http://t.co/JtRRysznyo
Sun Dec 14 01:32:59 +0000 2014	543941688109314049	nycpython	photo	0	4	543856323763269632	3	4	Sat Dec 13 19:53:46 +0000 2014	http://t.co/GPRnnOJReL	RT @nycpython: Volunteer mentor and participant at #hourofcode http://t.co/GPRnnOJReL
Sun Dec 14 01:32:48 +0000 2014	543941641854541824	nycpython	0	0	3	543840402550587393	5	3	Sat Dec 13 18:50:30 +0000 2014	0	RT @nycpython: "This is opening up new doors in my life." #hourofcode participant, Monica.
Sun Dec 14 01:32:41 +0000 2014	543941614939680768	teach_bx_CS|nycpython	photo	0	3	543810362475560960	2	3	Sat Dec 13 16:51:08 +0000 2014	http://t.co/6lakUXzb7q	RT @teach_bx_CS: Hard at work learning an #hourofcode @nycpython http://t.co/6lakUXzb7q
Sun Dec 14 01:32:22 +0000 2014	543941536602685441	PaulLogston	photo	0	6	543845855447756800	7	6	Sat Dec 13 19:12:10 +0000 2014	http://t.co/Q4nfupca6j	RT @PaulLogston: #hourofcode http://t.co/Q4nfupca6j
Sat Dec 13 01:27:37 +0000 2014	543577953217806336	nycpython|WomenWhoCodeNYC	0	0	4	543492461835091968	1	4	Fri Dec 12 19:47:55 +0000 2014	0	RT @nycpython: Thanks to our awesome co-host, @WomenWhoCodeNYC! Check out our community partners on the event page: http://t.co/aFZzDCQWau
Fri Dec 12 19:39:13 +0000 2014	543490273901572096	nycpython	0	0	4	543454952254091264	4	4	Fri Dec 12 17:18:52 +0000 2014	0	RT @nycpython: Over 150 participants are ready to try their first hr of code tomorrow! Thanks Digital Ocean and NYU for sponsoring! http://…
Wed Dec 03 12:45:56 +0000 2014	540124774819983361	nycpython|nyuniversity	0	5	22	0	0	0	0	0	"Don't just play on your phone, program it!" -Obama // Start w/ an #HourOfCode w/ @NYCPython, Sat 12/13 @NYUniversity http://t.co/qRdkR48ozg
Mon Nov 24 13:59:38 +0000 2014	536881832550084609	tomgauld|guardianreview	photo	0	7180	470508709173403648	5311	7180	Sun May 25 10:16:32 +0000 2014	http://t.co/nuymbAzAk7	RT @tomgauld: "My Library" (my cartoon for yesterday's @guardianreview ) http://t.co/nuymbAzAk7
Mon Nov 24 13:59:22 +0000 2014	536881766573686784	bjelline|PyDataConf	0	0	0	0	0	0	0	0	.@bjelline so great to chat with you at @PyDataConf NYC! Hope to cross paths soon :)
Sun Oct 26 16:02:46 +0000 2014	526403570644840448	jccoach|PHLBizJournal	0	3	0	0	0	0	0	0	Work-life balance is about focusing on values, choice and journey -@jccoach via @PHLBizJournal|http://t.co/EHM7W4pyua
Fri Oct 24 12:44:00 +0000 2014	525628777733574656	PyDataConf	0	2	1	0	0	0	0	0	Deadline for @PyDataConf NYC is in 3 days (Sun 10/26). How do you use #Python for #DataAnalytics? We'd love to know! http://t.co/51ymPJUSu1
Sat Oct 18 21:08:37 +0000 2014	523581440802705408	SadDeveloper|eipark	0	0	1	511553584211578880	2	1	Mon Sep 15 16:34:13 +0000 2014	0	RT @SadDeveloper: 10 Practical Tips for Software Engineers http://t.co/Ti1webbRgv via @eipark
Sat Oct 18 21:08:29 +0000 2014	523581403741814784	GFritchey	0	0	3	505045948620623873	4	3	Thu Aug 28 17:35:12 +0000 2014	0	RT @GFritchey: Interesting reading: What ORMs have taught me: just learn SQL http://t.co/xw9uLvoBDx
Sat Oct 18 20:49:50 +0000 2014	523576711011909632	jrozenblit	photo	0	282	511523146776604672	147	282	Mon Sep 15 14:33:16 +0000 2014	http://t.co/i3sx0oUVcB	RT @jrozenblit: Start your week with a chuckle. http://t.co/i3sx0oUVcB
Sat Oct 18 20:47:47 +0000 2014	523576198174359552	brad_frost|gjhead	0	0	91	523128545888194560	78	91	Fri Oct 17 15:08:59 +0000 2014	0	RT @brad_frost: “I Don’t Know” - 3 words we need start embracing in the web industry http://t.co/w5DTNHGkfB ||Fantastic read by @gjhead.
Sat Oct 18 20:46:09 +0000 2014	523575785635217408	gshackles	0	0	0	0	0	0	0	0	@gshackles curious to hear why?
Fri Oct 10 14:48:40 +0000 2014	520586718794117120	jenred	0	0	16	520338829325004801	21	16	Thu Oct 09 22:23:39 +0000 2014	0	RT @jenred: Really impressed to hear that Alan Eustace organized a male-allies-listen session. Nicely done. #GHC14 #ghcmanwatch
Fri Oct 10 12:27:28 +0000 2014	520551184830959616	0	0	0	0	0	0	0	0	0	Petition: provide fair pay for interns, associates, and other unpaid laborers that work for the White House. http://t.co/8Oj1AX9mpG
Wed Oct 08 13:16:24 +0000 2014	519838724872364032	KieranSnyder	0	2	2	0	0	0	0	0	Why 716 women left tech?|http://t.co/xHIJKe2J1L - @KieranSnyder
Fri Sep 26 18:03:03 +0000 2014	515562207929966593	lateeshathomas|WriteSpeakCode	0	0	9	511704076246335488	19	9	Tue Sep 16 02:32:13 +0000 2014	0	RT @lateeshathomas: This girl just submitted her first conference talk proposal to PyCon 2015! Thanks for the inspiration @WriteSpeakCode #…
Fri Sep 26 18:01:57 +0000 2014	515561932125110272	MacDiva|WriteSpeakCode	0	0	3	515200988953997312	2	3	Thu Sep 25 18:07:42 +0000 2014	0	RT @MacDiva: Women of Code! The @WriteSpeakCode Own Your Expertise workshop is coming to SF! RSVP (free!): http://t.co/PuJSG0oyTO|Pls RT
Fri Sep 26 18:01:55 +0000 2014	515561921366740992	WriteSpeakCode|b0rk	0	0	1	515516240191053825	1	1	Fri Sep 26 15:00:24 +0000 2014	0	RT @WriteSpeakCode: On become the #opensource maintainer! Switching sides via @b0rk https://t.co/yZEEGYSix1
Fri Sep 26 16:59:03 +0000 2014	515546101458665472	Knewton	0	0	1	0	0	0	0	0	Differentiated Instruction &amp; Adaptive Learning (Infographic) http://t.co/GzovpRMuOm via @Knewton
Mon Sep 22 03:38:40 +0000 2014	513895126247411712	EmWatson	0	0	29707	501467746602061824	35779	29707	Mon Aug 18 20:36:42 +0000 2014	0	RT @EmWatson: Gender equality not only liberates women but also men from prescribed gender stereotypes. #heforshe
Sat Sep 20 17:44:23 +0000 2014	513383180984782848	CatalystInc|claudiachan	0	0	28	511667129712517120	22	28	Tue Sep 16 00:05:24 +0000 2014	0	RT @CatalystInc: "How do we get women to obsess about women's empowerment the same way they do about the Kardashians?"- @claudiachan http:/…
Fri Sep 19 19:29:57 +0000 2014	513047361200062464	GreatestQuotes	0	0	623	513046712131526657	489	623	Fri Sep 19 19:27:22 +0000 2014	0	RT @GreatestQuotes: "Everyone has talent. What's rare is the courage to follow it to the dark places where it leads." - Erica Jong
Fri Sep 19 16:08:55 +0000 2014	512996768997715968	StephenRCovey|_mr_no_	0	1	0	0	0	0	0	0	"Not to acknowledge a mistake, not to correct it and learn from it, is a mistake of a different order " -@StephenRCovey via @_mr_no_ #truth
Thu Sep 18 15:14:35 +0000 2014	512620709815021569	github|devbootcamp	0	0	0	0	0	0	0	0	Been wanting to learn about git &amp; @GitHub? Come to the Patchworks tututorial tonight at @devbootcamp NYC https://t.co/n7PuryJLJK #GitIt
Sun Sep 14 12:36:45 +0000 2014	511131438184677377	42floors|SashaLaundy	0	1	0	0	0	0	0	0	Solicit/give different types of feedback depending if project is  30% or 90% done - http://t.co/f8ezuXA399 @42floors via @SashaLaundy
Sun Sep 14 12:26:38 +0000 2014	511128891453632512	SashaLaundy	0	0	0	0	0	0	0	0	Great idea from @SashaLaundy - List presentations you're interested in giving to solicit feedback and suggestions https://t.co/HkY3txe6T3
Sun Sep 14 10:49:27 +0000 2014	511104435612053505	sophfader	0	8	4	0	0	0	0	0	"Forget about cultivating the perfect online persona - write what would have been useful to you a year ago" -@sophfader #OwnUrExpertise
Sat Sep 13 19:08:18 +0000 2014	510867586729648128	courteneyervin|rmillerwebster|WriteSpeakCode	0	0	8	510866566356172800	4	8	Sat Sep 13 19:04:15 +0000 2014	0	RT @courteneyervin: "If you can tell someone what it is, then you know it." - @rmillerwebster making it easier to #OwnUrExpertise @WriteSpe…
Sat Sep 13 19:07:36 +0000 2014	510867408572395520	WriteSpeakCode	photo	0	2	510821523138281472	6	2	Sat Sep 13 16:05:16 +0000 2014	http://t.co/G0pTYE9OdH	RT @WriteSpeakCode: Power posing! #OwnUrExpertise http://t.co/G0pTYE9OdH
Sat Sep 13 19:04:43 +0000 2014	510866681825353728	_lisli|rmillerwebster|WriteSpeakCode	0	0	3	510847165506523136	8	3	Sat Sep 13 17:47:09 +0000 2014	0	RT @_lisli: You can be an expert at being a beginner. -@rmillerwebster @WriteSpeakCode #OwnUrExpertise
Sat Sep 13 19:04:00 +0000 2014	510866504657956864	britneywright|WriteSpeakCode	0	0	2	510865456656580608	3	2	Sat Sep 13 18:59:50 +0000 2014	0	RT @britneywright: Lots of experts at @writespeakcode. What are you an expert at? #OwnUrExpertise
Sat Sep 13 13:19:21 +0000 2014	510779767306452992	DBNess|rmw|celiala|WriteSpeakCode|pivotalnyc	0	0	4	510778459325739008	5	4	Sat Sep 13 13:14:09 +0000 2014	0	RT @DBNess: Looking forward to seeing @rmw &amp; @celiala empower women coders to own their expertise at @writespeakcode's workshop at @pivotal…
Sat Sep 13 00:24:38 +0000 2014	510584806099648512	0	0	1	0	0	0	0	0	0	Writing my first blog post on how I made my blog post #meta #flask http://t.co/tKa7ObUWj3
Mon Sep 08 09:32:48 +0000 2014	508910818331996160	hackerschool	0	1	1	0	0	0	0	0	Women who code: PyCon CFP closes 9/15. Come brainstorm ideas/polish your proposal Wed 9/10 in NYC at @hackerschool! http://t.co/WTNQ3sUmZF
Sat Aug 23 17:56:16 +0000 2014	503239310762856448	pycon|pycon	0	0	11	502119890820415489	2	11	Wed Aug 20 15:48:05 +0000 2014	0	RT @pycon: Have you submitted your @PyCon talk, tutorial, or poster proposal? Deadline is Sept 15th for talks &amp; tutorials. http://t.co/IzE2…
Sat Aug 23 17:56:04 +0000 2014	503239261924368384	pycon|pycon|bigapplepyinc	0	0	13	502194764100677632	5	13	Wed Aug 20 20:45:36 +0000 2014	0	RT @pycon: Pleased to announce Big Apple Py as a @PyCon 2015 Community sponsor! Thanks @BigApplePyInc! http://t.co/SZoEpL9935 https://t.co/…
Sat Aug 23 17:54:58 +0000 2014	503238983372251137	nycpython|pycon	0	0	3	502901175654834177	1	3	Fri Aug 22 19:32:38 +0000 2014	0	RT @nycpython: Attention meetup members: we'll be brainstorming/writing proposals for @pycon at our next two Tuesday office hours!
Thu Aug 21 20:50:25 +0000 2014	502558362186567681	nycpython	0	1	2	0	0	0	0	0	Choose your Python adventure tonight w/ @nycpython. What will it be: data, web frameworks, or mystery door #3?|http://t.co/Mx7Y5HXNiq
Wed Aug 20 17:50:02 +0000 2014	502150581872783360	WriteSpeakCode	0	1	1	0	0	0	0	0	.@WriteSpeakCode is holding a "Own Your Expertise" Workshop 9/13 in NYC - register today! http://t.co/6X0PYu7F8P
Wed Aug 20 16:02:50 +0000 2014	502123602620452864	WriteSpeakCode	0	1	1	0	0	0	0	0	@WriteSpeakCode is holding a "Own Your Expertise" Workshop 9/13 in NYC - register today! http://t.co/6X0PYu7F8P
Mon Aug 18 19:15:11 +0000 2014	501447234333208576	brandon_rhodes|thatch45	0	0	6	500653583839531008	8	6	Sat Aug 16 14:41:30 +0000 2014	0	RT @brandon_rhodes: “One of the best ways to defuse somebody is to agree with them” — @thatch45, head of SaltStack, on handling heated bug …
Mon Aug 18 19:12:16 +0000 2014	501446498899755008	ebrelsford	0	0	4	501090426905194496	3	4	Sun Aug 17 19:37:22 +0000 2014	0	RT @ebrelsford: "Make process part of the discussion rather than putting it in the footnotes" when publishing data work #pygotham
Mon Aug 18 19:11:43 +0000 2014	501446361087496193	rdunks1	0	0	5	501092398249041920	1	5	Sun Aug 17 19:45:12 +0000 2014	0	RT @rdunks1: Open source projects happen to be conceived a lot like children, with beer, pizza, and a little curiosity #pygotham
Mon Aug 18 19:09:21 +0000 2014	501445764011528192	StephenPiment|brandon_rhodes	0	0	3	501115449330126848	4	3	Sun Aug 17 21:16:48 +0000 2014	0	RT @StephenPiment: Final #pygotham keynote by @brandon_rhodes was amazing.  #Tolkien, the writing process, and software development!
Mon Aug 18 19:09:09 +0000 2014	501445716775301120	PyGotham	0	0	7	501112497865506816	10	7	Sun Aug 17 21:05:04 +0000 2014	0	RT @PyGotham: Thanks to everyone for making this an amazing conference! We'll see you again next year! #pygotham
Mon Aug 18 19:08:33 +0000 2014	501445562160664577	ziasayz|PyGotham|brandon_rhodes	0	1	0	0	0	0	0	0	@ziasayz @PyGotham @brandon_rhodes Agreed - the closing keynote from Brandon was amazing!!
Mon Aug 18 19:06:43 +0000 2014	501445103484166144	PyGotham|NYCPyLadies	photo	0	5	501196228299087874	5	5	Mon Aug 18 02:37:47 +0000 2014	http://t.co/ySG7RbcVQ4	RT @PyGotham: .@NYCPyLadies FTW!! http://t.co/ySG7RbcVQ4
Mon Aug 18 19:06:21 +0000 2014	501445012018974720	PyGotham|PyTennessee	0	0	6	501421656968294401	2	6	Mon Aug 18 17:33:33 +0000 2014	0	RT @PyGotham: If you like regional conferences, check out @PyTennessee. http://t.co/ccdU3Vvc52
Mon Aug 18 15:39:00 +0000 2014	501392829978259457	katychuang|bhurt42	0	0	4	501105773624426496	9	4	Sun Aug 17 20:38:21 +0000 2014	0	RT @katychuang: "Programming to a spec is like walking on water. It is much easier when it's frozen" -@bhurt42 ||#haskell #programming #web…
Sun Aug 17 16:37:02 +0000 2014	501045047509676032	CarrieTech	0	0	7	501044197060018176	4	7	Sun Aug 17 16:33:40 +0000 2014	0	RT @CarrieTech: "If you're not paying for it, you're not the customer; you're the product being sold" - Benjamin Hayes talk on Data and The…
Sun Aug 17 16:36:38 +0000 2014	501044946024296448	PyGotham	0	0	1	501019918222258176	1	1	Sun Aug 17 14:57:11 +0000 2014	0	RT @PyGotham: People who sign up to lead BoF sessions today will receive a book! #pygotham
Sun Aug 17 16:35:06 +0000 2014	501044557086482432	PyGotham|PaulLogston	photo	0	12	501023315604275200	9	12	Sun Aug 17 15:10:41 +0000 2014	http://t.co/CPqKOf5nfd	RT @PyGotham: In lounge mode. @PaulLogston #pygotham http://t.co/CPqKOf5nfd
Sun Aug 17 16:32:23 +0000 2014	501043873909858306	PyGotham	0	0	1	501036158995144704	1	1	Sun Aug 17 16:01:43 +0000 2014	0	RT @PyGotham: At 1:30 we're having a BoF in 711 to discuss feedback for this #pygotham so we can make the next one even more awesome!
Fri Aug 15 15:35:22 +0000 2014	500304749179461632	PyGotham	0	0	2	500263922797395969	2	2	Fri Aug 15 12:53:08 +0000 2014	0	RT @PyGotham: What happens tomorrow? PYGOTHAM HAPPENS!
Thu Aug 14 22:34:01 +0000 2014	500047718392557568	sarah_guido|nycpython	0	0	1	499368198547202049	5	1	Wed Aug 13 01:33:51 +0000 2014	0	RT @sarah_guido: Unless I'm deathly ill again, I'm teaching a workshop next week! http://t.co/Bbqivv9TXl @nycpython
Thu Aug 14 22:33:34 +0000 2014	500047604953387008	brandon_rhodes	0	0	57	499597359341645824	80	57	Wed Aug 13 16:44:27 +0000 2014	0	RT @brandon_rhodes: And the announcement is out—I am scheduled to take PyCon to Portland, Oregon, in 2016 and 2017 as conference chair! htt…
Thu Aug 14 21:48:09 +0000 2014	500036178176135168	ContinuumIO|PyGotham	0	0	5	499979208819769344	3	5	Thu Aug 14 18:01:47 +0000 2014	0	RT @ContinuumIO: Going to @PyGotham this weekend? We're cosponsoring an event on Saturday https://t.co/d7mfKbOelb Hope to see you there! #P…
Thu Aug 14 21:47:58 +0000 2014	500036131254464512	PyGotham	0	0	18	499972825579798528	2	18	Thu Aug 14 17:36:25 +0000 2014	0	RT @PyGotham: PyGotham happens in TWO DAYS! RT if you're excited!
Sun Aug 03 14:39:00 +0000 2014	495941912247808001	BitchMedia|FastCompany	0	0	10	494189917593808897	9	10	Tue Jul 29 18:37:12 +0000 2014	0	RT @BitchMedia: We're profiled in @FastCompany's article on building a feminist workplace. (also featured: a cute dog in our office) http:/…
Sun Aug 03 02:18:27 +0000 2014	495755546423615488	TechGirlzorg	0	0	5	494122788694020096	1	5	Tue Jul 29 14:10:27 +0000 2014	0	RT @TechGirlzorg: It is not enough to teach our girls technology. We need to create a generation of women and men who won't accept... http:…
Fri Jul 25 14:40:49 +0000 2014	492680879051780096	laraswanson	0	2	1	0	0	0	0	0	are we gender biased with unsolicited feedback? thoughtful post from @laraswanson http://t.co/Jgk3ArQbB8
Thu Jul 24 12:09:44 +0000 2014	492280467689705472	JesseValentine|ExtremeTech	0	0	3	492210867111337984	0	3	Thu Jul 24 07:33:10 +0000 2014	0	RT @JesseValentine: "Best laptops for engineers: When work requires a real workstation" http://t.co/nxDGE3wEWX via @extremetech
Thu Jul 24 12:05:37 +0000 2014	492279433533747200	MarkMellman	photo	0	1528	462951610042564608	908	1528	Sun May 04 13:47:19 +0000 2014	http://t.co/nzE6f6ONLh	RT @MarkMellman: Why the poor can have "things" but can't escape poverty http://t.co/nzE6f6ONLh
Thu Jul 24 12:04:30 +0000 2014	492279150820864001	whit537|duckinator	0	0	2	491267968009895938	1	2	Mon Jul 21 17:06:25 +0000 2014	0	RT @whit537: "Let's recenter on the problems we're trying to solve—instead of the tools being used" @duckinator http://t.co/hb2COj0CfU
Wed Jul 23 18:23:25 +0000 2014	492012120536399872	GanglySister	0	1	0	0	0	0	0	0	Cartoon for smart girls - you had me at 3D printing and chess - LOVE this!|https://t.co/QmVtyL2FnM made by @GanglySister
Tue Jul 22 22:20:15 +0000 2014	491709336352092161	JordanALewis	0	0	0	0	0	0	0	0	How StackOverflow runs on just 25 servers http://t.co/lAD1ChV39O shared via @JordanALewis
Sat Jul 19 00:01:24 +0000 2014	490285239973867521	SirSQL|SadDeveloper	0	0	0	0	0	0	0	0	talk organizers: speaking can be intimidating - support new speakers http://t.co/6RQOqBqkvC (@SirSQL via @SadDeveloper)
Tue Jul 15 01:29:51 +0000 2014	488857947229786112	cenedella|KnozenInc	photo	0	4	488808648073031681	2	4	Mon Jul 14 22:13:57 +0000 2014	http://t.co/4xPub6BgRZ	RT @cenedella: Winners enjoying @KnozenInc Fudgie The Whale ice cream cake! First 150 win… Details: http://t.co/paWcVpE1ep http://t.co/4xPu…
Sat Jul 12 15:50:50 +0000 2014	487987455325257730	ChristineJByrne|BuzzFeed	0	0	0	0	0	0	0	0	YUM! 18 Energy-Boosting Breakfast Salads http://t.co/SPeBdDomLk via @ChristineJByrne @buzzfeed
Fri Jul 11 15:54:29 +0000 2014	487625985437614080	RebeccaSoffer	0	0	0	0	0	0	0	0	“Dear Google Glass, Moms Like Technology Too” by @RebeccaSoffer https://t.co/wSsAVVy2rm
Thu Jul 10 13:44:05 +0000 2014	487230782734204928	myEchoApp	0	0	0	0	0	0	0	0	@myEchoApp - iOS speech-to-text dictation for Windows, so cool!
Thu Jul 10 02:05:04 +0000 2014	487054868612255744	_tessr|ktzhu	0	0	9	481165128935546881	11	9	Mon Jun 23 20:01:21 +0000 2014	0	RT @_tessr: Did you know Google Maps users in different counties see different maps? http://t.co/nCwJFhZXUe by @ktzhu
Thu Jul 10 01:59:25 +0000 2014	487053447699501057	_tessr|__ishaan	0	0	33	482584517295628289	30	33	Fri Jun 27 18:01:29 +0000 2014	0	RT @_tessr: “If you want to learn how to code, start with the language your best friend is most comfortable with.” —@__ishaan https://t.co/…
Thu Jul 10 01:58:05 +0000 2014	487053112109051904	zeynep	0	0	0	0	0	0	0	0	"Facebook tracks you outside of Facebook.. even tracks when people start to post but then decide not to" -@zeynep http://t.co/8oOPMpHzWt
Thu Jul 10 01:41:27 +0000 2014	487048926634070016	sabrina|havethehabit|BuzzFeed	0	0	4	484386916746264576	2	4	Wed Jul 02 17:23:35 +0000 2014	0	RT @sabrina: Pretty much every single one: 29 Things Women Avoid Doing Because We Fear For Our Safety http://t.co/83vBn5SwiO via @havetheha…
Thu Jul 03 16:15:45 +0000 2014	484732237514932225	girlscouts|google	0	2	1	0	0	0	0	0	@GirlScouts and @Google Inspire Girls to Code: http://t.co/2hU4Xqpeoy
Thu Jul 03 12:56:57 +0000 2014	484682206346883072	PyGotham|hmason	0	0	21	484154912264032256	26	21	Wed Jul 02 02:01:40 +0000 2014	0	RT @PyGotham: We're excited to announce our first keynote speaker, @hmason!
Mon Jun 23 03:57:57 +0000 2014	480922681458446336	PyGotham	0	0	0	0	0	0	0	0	Pythonistas, @PyGotham NYC conference wants you to speak! CFP closes this Friday, June 27. http://t.co/ZXrmdNUnnr
Sat Jun 14 13:40:16 +0000 2014	477807736051097600	DailyWorth	0	0	4	476823750726262784	4	4	Wed Jun 11 20:30:15 +0000 2014	0	RT @DailyWorth: It's not just about confidence. Sometimes women don't ask for raises because they (rightfully) fear the consequences http:/…
Sat Jun 14 13:40:00 +0000 2014	477807668334043136	USNC_UNWomen	0	0	7	477173806822207489	5	7	Thu Jun 12 19:41:15 +0000 2014	0	RT @USNC_UNWomen: If you're wondering if we need #AngelinaJolie to bring attention to ending rape in conflict areas, the answer is YES! htt…
Sat Jun 14 13:39:47 +0000 2014	477807615938793474	n1k0	0	0	14	477155823752585217	2	14	Thu Jun 12 18:29:48 +0000 2014	0	RT @n1k0: Wow! “It is impossible for Tesla to build electric cars fast enough to address the carbon crisis” http://t.co/K2xQ94gG65
Fri Jun 13 20:16:57 +0000 2014	477545179264479232	PyGotham|nycpython	0	0	5	477526134515826688	1	5	Fri Jun 13 19:01:17 +0000 2014	0	RT @PyGotham: If you need help with your talk proposal, hit up any of the organizers (same as the @nycpython organizers). We'd love to help…
Fri Jun 13 20:16:39 +0000 2014	477545101166510080	sarah_guido|PyGotham	0	0	6	476203238211870720	0	6	Tue Jun 10 03:24:34 +0000 2014	0	RT @sarah_guido: Just a reminder that @PyGotham’s call for proposals is open: http://t.co/3wnsITJkRT
Sun May 18 15:40:47 +0000 2014	468053595904954368	0	0	0	0	0	0	0	0	0	Who Gets To Graduate? "To put it in blunt terms: Rich kids graduate; poor and working-class kids don’t." http://t.co/FzHJMDVnkf
Fri May 09 23:10:03 +0000 2014	464905165728788480	mashable|beespacenyc|blackbaud|dosomething	0	0	63	463997589269254145	61	63	Wed May 07 11:03:40 +0000 2014	0	RT @mashable: Inside a few non-profits successfully imitating the startup model. http://t.co/8eQ3llz7hX cc @beespacenyc @blackbaud @dosomet…
Thu May 08 21:15:37 +0000 2014	464513978233024512	0	photo	1	0	0	0	0	0	http://t.co/Buh3cOAxfH	We have a mariachi band in the office - Happy Cinco de Knewton! #knerd http://t.co/Buh3cOAxfH
Thu May 08 17:16:28 +0000 2014	464453795447988224	scottygb|BuzzFeed	0	0	0	0	0	0	0	0	A Cat Ran Into A Door During A French TV Baking Show And It Is Absolutely Amazing http://t.co/9lK7wujX4T via @scottygb @buzzfeed
Fri May 02 14:02:04 +0000 2014	462230544190013440	jeffknupp	0	1	0	0	0	0	0	0	@jeffknupp's Writing Idiomatic Python is free to female Pythonistas  http://t.co/ivJ69wpmS5
Fri Apr 18 13:27:31 +0000 2014	457148422416777216	_rethinkpink	0	0	1	456885114861912064	0	1	Thu Apr 17 20:01:14 +0000 2014	0	RT @_rethinkpink: G+: 5 ways to get your daughter (or son) excited about STEM http://t.co/GS9dHUWC4f http://t.co/FdjLygrEuc
Tue Apr 15 14:15:24 +0000 2014	456073304994889728	0	0	2	0	0	0	0	0	0	Life at a Fast-Growing Startup #knerd http://t.co/m3T3NH296q
Tue Apr 15 14:08:47 +0000 2014	456071640862826496	GDIGM	0	0	3	453984458535088129	3	3	Wed Apr 09 19:55:04 +0000 2014	0	RT @GDIGM: "Girls are being kept out of rewarding careers." -- http://t.co/zhECUaJDig #women #STEM #girls
Tue Apr 15 14:08:42 +0000 2014	456071620231041025	SashaLaundy	0	0	24	454760564548714496	15	24	Fri Apr 11 23:19:02 +0000 2014	0	RT @SashaLaundy: Great simple explanation of how the Heartbleed bug works from XKCD http://t.co/fQKMx7h5dI
Tue Apr 15 14:08:27 +0000 2014	456071558792896513	womensmediacntr|PolicyMic	0	0	28	453645478379257859	7	28	Tue Apr 08 21:28:05 +0000 2014	0	RT @womensmediacntr: What would happen if the wage gap finally disappeared? http://t.co/wU7Dndvk9e via @policymic #WithoutTheWageGapIWould
Sat Mar 29 12:45:07 +0000 2014	449889993838710784	hackerschool	0	2	2	0	0	0	0	0	A must-read: Mistakes we've made https://t.co/KUi6WG1MrC via @hackerschool
Sun Mar 23 01:55:57 +0000 2014	447552297443549184	wifedotorg	0	1	0	0	0	0	0	0	love this (both the article and the site) http://t.co/NztjFUTLqA @wifedotorg
Sun Mar 23 01:45:26 +0000 2014	447549649453592576	inquiryfive	0	3	1	0	0	0	0	0	"talk less, listen more. stay neutral. let kids struggle to figure things out" #inquirybasedlearning http://t.co/7EZ6KDinjQ @inquiryfive
Sun Mar 23 01:42:53 +0000 2014	447549007749853184	inquiryfive	0	1	0	0	0	0	0	0	"if u ask the right questions, u have to wait longer for the best answers" support #inquirybasedlearning http://t.co/6vNyNvTfOS @inquiryfive
Fri Mar 21 16:43:47 +0000 2014	447050950738706432	CatalystInc|UN_Women	0	0	12	446866424863391744	9	12	Fri Mar 21 04:30:32 +0000 2014	0	RT @CatalystInc: .@UN_Women recently launched their inclusive #HeForShe campaign, #engagingmen in gender equality. http://t.co/SuZZ9jwW3x
Fri Mar 21 16:43:41 +0000 2014	447050926944452608	SayNO_UNiTE|Sale43	photo	0	7	446996023320518656	8	7	Fri Mar 21 13:05:31 +0000 2014	http://t.co/CCsJjxhUWn	RT @SayNO_UNiTE: “Real HE-ROES must support SHE-ROES” - @Sale43, member of #UNSG 's Men Leaders Network 2 #endVAW  #HeforShe #IWD2014 http:…
Tue Mar 18 14:56:55 +0000 2014	445936895705776128	b0rk	0	2	2	0	0	0	0	0	what excites YOU about programming? share it w us at !!Con (2 days of diverse 10min talks. CFPs til 3/31) http://t.co/mR0F7Z48uR … via @b0rk
Fri Mar 14 21:55:56 +0000 2014	444592790560047104	DerekLandy	0	0	0	0	0	0	0	0	“Every solution to every problem is simple. It’s the distance between the two where the mystery lies.” -@DerekLandy
Wed Mar 12 13:46:41 +0000 2014	443744891949305857	Knewton|Microsoft_EDU	0	0	31	443741035030913025	7	31	Wed Mar 12 13:31:21 +0000 2014	0	RT @Knewton: Microsoft announces a global alliance with Knewton to provide adaptive learning worldwide http://t.co/XDR8R7eeGd @Microsoft_ED…
Tue Mar 04 13:58:48 +0000 2014	440848838220206080	shanselman	0	0	0	0	0	0	0	0	WebGL water - make ripples via mouse - cool! http://t.co/u2yVAXn9Sw via @shanselman
Tue Mar 04 12:57:06 +0000 2014	440833309946294272	duckduckgo|google|FastCoLabs	0	1	0	0	0	0	0	0	@DuckDuckGo takes firm stance on privacy, a unique selling point as @Google gobbles up private user data http://t.co/8O7tvEjcoP @FastCoLabs
Mon Mar 03 13:07:04 +0000 2014	440473432191668224	NickKristof	0	0	30	440296058581958657	19	30	Mon Mar 03 01:22:15 +0000 2014	0	RT @NickKristof: A cool dad builds a backyard luge for his kids, ruining it for every other dad: http://t.co/BQv2nPTex8
Thu Feb 27 12:02:33 +0000 2014	439007646214270976	Salon	0	0	33	438996466628329473	17	33	Thu Feb 27 11:18:08 +0000 2014	0	RT @Salon: The disturbing reason wages are so low today: the middle class is a myth http://t.co/4Kbu6MLccC
